date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPBNsc;NRABNsc;RUSBIsc;RUSBNsc;AKMBNSc
736146;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
736146;Роял Кредит Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Азиатско-ТихоокеанскБанк;Банки;14;7;NaN;NaN;13;6;1;NaN;NaN;NaN;NaN
736146;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
736146;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Невский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;НИКО-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
736146;Банк СБРР;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;БДБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
736146;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Банк Таатта;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Кредпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Связь-Банк АКБ;Банки;NaN;NaN;12;3;11;3;NaN;NaN;NaN;NaN;NaN
736146;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
736146;Айви Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
736146;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;9;3;NaN
736146;Интеркоммерц КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;4;NaN;NaN;NaN
736146;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
736146;НоваховКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Таурус Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN;NaN;NaN
736146;Лесбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Петрокоммерц КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
736146;Фора-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;ЗЕМКОМБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Сургутнефтегазбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;2;NaN;NaN;NaN
736146;Аспект АБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
736146;Тальменка-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;ГЛОБЭКСБАНК;Банки;NaN;NaN;12;3;12;4;NaN;NaN;NaN;NaN;NaN
736146;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;БАНК РСБ 24;Банки;15;9;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;2
736146;Московский Кредитный Банк;Банки;13;4;12;3;11;3;0;NaN;8;2;NaN
736146;СКБ-Банк;Банки;14;7;NaN;NaN;14;NaN;1;NaN;9;3;NaN
736146;БТА Банк;Банки;15;NaN;NaN;NaN;15;NaN;NaN;NaN;NaN;NaN;NaN
736146;Альфа-Банк;Банки;11;NaN;11;2;10;1;NaN;0;6;0;NaN
736146;Еврофинанс Моснарбанк АКБ;Банки;13;4;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
736146;Банк МНХБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
736146;Банк Возрождение;Банки;13;4;12;3;NaN;NaN;NaN;NaN;8;2;NaN
736146;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;БАНК РКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Новопокровский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Челиндбанк АКБ;Банки;NaN;NaN;NaN;NaN;12;4;NaN;NaN;10;6;NaN
736146;Банк Премьер Кредит;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Холмсккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
736146;Советский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN;NaN
736146;МДМ Банк;Банки;NaN;NaN;13;5;NaN;NaN;NaN;2;10;5;NaN
736146;Россия АБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN
736146;Kazkommerts Int;Банки;14;NaN;14;NaN;14;NaN;NaN;NaN;NaN;NaN;NaN
736146;Банк Санкт-Петербург;Банки;13;NaN;NaN;NaN;12;4;0;NaN;NaN;NaN;NaN
736146;Банк АВБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Кольцо Урала КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
736146;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;МБСПб;Банки;NaN;NaN;14;7;NaN;NaN;NaN;NaN;12;9;NaN
736146;ЦентроКредит АКБ;Банки;NaN;NaN;14;7;NaN;NaN;NaN;3;NaN;NaN;NaN
736146;Прио-Внешторгбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ЮниКредит Банк;Банки;NaN;NaN;10;NaN;9;0;NaN;NaN;NaN;NaN;NaN
736146;ГУТА-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;РосинтерБанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Урал ФД АКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ИРС АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Банк ГПБ;Банки;11;2;10;1;10;1;0;NaN;6;0;NaN
736146;ХКФ Банк;Банки;14;7;NaN;NaN;13;NaN;NaN;NaN;NaN;NaN;NaN
736146;Кредобанк;Банки;NaN;NaN;18;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Волго-Камский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN;NaN
736146;ВОКБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;УБРиР;Банки;NaN;NaN;15;8;NaN;NaN;NaN;2;NaN;NaN;NaN
736146;Региональный кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Ставропольпромстройбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;ЕвроситиБанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Восточный Экспресс КБ;Банки;15;9;NaN;NaN;14;8;2;NaN;NaN;NaN;NaN
736146;Банк Вологжанин;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Саровбизнесбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
736146;НБД-Банк;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;Иваново КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Элита банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
736146;Камчатпрофитбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Хлынов КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Русфинанс Банк;Банки;10;1;10;1;9;0;NaN;NaN;NaN;NaN;NaN
736146;Форштадт АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
736146;ЛЕНОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;ХМБ Открытие;Банки;13;3;12;3;NaN;NaN;NaN;0;8;2;NaN
736146;Еврокоммерц КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
736146;КС-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
736146;Спурт АКБ;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;11;8;NaN
736146;Девон-Кредит АБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
736146;Ак Барс АКБ;Банки;13;5;NaN;NaN;12;4;NaN;NaN;9;3;NaN
736146;Камский Горизонт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
736146;Акибанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
736146;БыстроБанк;Банки;14;7;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
